epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1229,3131.87,0.96424,0.43874,0.80762,0.71345,0.62257,0.55723,0.20254,2.86253,1.03692,1.41063,0.000653697,0.000653697,0.000653697
1230,3134.39,0.98924,0.45189,0.81448,0.70643,0.625,0.54091,0.19719,2.86638,1.07626,1.41322,0.000652872,0.000652872,0.000652872
1231,3136.9,0.96892,0.44312,0.82061,0.70242,0.625,0.53434,0.19403,2.87607,1.08311,1.4224,0.000652047,0.000652047,0.000652047
1232,3139.51,0.92282,0.43404,0.8016,0.67381,0.625,0.5342,0.19424,2.88522,1.07199,1.4369,0.000651222,0.000651222,0.000651222
1233,3142.02,0.9075,0.42847,0.78073,0.63012,0.58333,0.48803,0.1867,2.92955,1.09176,1.46685,0.000650397,0.000650397,0.000650397
1234,3144.54,0.99246,0.44884,0.81053,0.63542,0.58333,0.48827,0.17954,2.94684,1.11459,1.48206,0.000649572,0.000649572,0.000649572
1235,3147.17,1.0257,0.45292,0.81822,0.70054,0.625,0.53173,0.18162,2.95304,1.10785,1.48336,0.000648746,0.000648746,0.000648746
1236,3149.81,1.06675,0.51014,0.79744,0.69596,0.625,0.53304,0.17227,2.96152,1.09513,1.48406,0.000647921,0.000647921,0.000647921
1237,3152.34,0.98969,0.45319,0.81203,0.68626,0.63837,0.55935,0.17753,2.94871,1.08283,1.48073,0.000647096,0.000647096,0.000647096
1238,3154.84,0.93866,0.44401,0.81667,0.69267,0.66667,0.56942,0.18091,2.94002,1.05961,1.482,0.000646271,0.000646271,0.000646271
1239,3157.37,1.07524,0.48005,0.82462,0.68308,0.66667,0.56906,0.18947,2.92066,1.02965,1.4754,0.000645446,0.000645446,0.000645446
1240,3159.96,1.0378,0.47103,0.85129,0.68922,0.66667,0.56187,0.19496,2.85681,0.9992,1.4425,0.000644621,0.000644621,0.000644621
1241,3162.46,0.95388,0.44271,0.81846,0.68981,0.66667,0.56121,0.20076,2.83313,1.00359,1.42967,0.000643795,0.000643795,0.000643795
1242,3165.1,1.07901,0.47318,0.8328,0.71826,0.66667,0.57355,0.20865,2.84341,1.03283,1.43551,0.00064297,0.00064297,0.00064297
1243,3167.68,0.93972,0.43203,0.81382,0.69032,0.66667,0.56824,0.20164,2.82698,1.09521,1.42634,0.000642145,0.000642145,0.000642145
1244,3170.27,0.98694,0.45285,0.82337,0.6735,0.54167,0.52703,0.1921,2.8207,1.17912,1.41855,0.00064132,0.00064132,0.00064132
1245,3172.79,1.01251,0.46755,0.82621,0.62425,0.58333,0.52248,0.19665,2.82681,1.1578,1.41969,0.000640495,0.000640495,0.000640495
1246,3175.34,0.97128,0.43829,0.80458,0.67881,0.625,0.56628,0.2064,2.82224,1.09113,1.41963,0.00063967,0.00063967,0.00063967
1247,3177.9,0.96667,0.45237,0.82789,0.70769,0.7062,0.5999,0.20793,2.81373,1.04916,1.41731,0.000638844,0.000638844,0.000638844
1248,3180.57,0.97902,0.44877,0.82503,0.66328,0.65693,0.57127,0.20648,2.8279,1.04236,1.42047,0.000638019,0.000638019,0.000638019
1249,3183.12,0.99502,0.46058,0.81839,0.64412,0.625,0.57062,0.20962,2.79725,1.02918,1.41177,0.000637194,0.000637194,0.000637194
1250,3185.67,0.97518,0.45272,0.83023,0.67737,0.625,0.57687,0.21374,2.81473,1.01507,1.41615,0.000636369,0.000636369,0.000636369
1251,3188.21,1.02353,0.4451,0.81527,0.67399,0.625,0.56876,0.20381,2.82878,0.97528,1.41999,0.000635544,0.000635544,0.000635544
1252,3190.91,1.0174,0.59988,0.83792,0.67553,0.625,0.56805,0.20822,2.8743,0.99819,1.43079,0.000634719,0.000634719,0.000634719
1253,3193.36,1.04298,0.46292,0.82517,0.64786,0.58333,0.52456,0.19402,2.9347,1.06379,1.4537,0.000633893,0.000633893,0.000633893
1254,3195.89,0.95404,0.44176,0.82663,0.66517,0.5796,0.5136,0.18096,2.98329,1.07525,1.47467,0.000633068,0.000633068,0.000633068
1255,3198.38,0.93918,0.42919,0.80812,0.67241,0.54167,0.50489,0.16933,3.03819,1.08397,1.51326,0.000632243,0.000632243,0.000632243
1256,3200.94,1.01465,0.47312,0.83116,0.67346,0.54167,0.47983,0.1788,3.014,1.08066,1.49746,0.000631418,0.000631418,0.000631418
1257,3203.51,0.96124,0.45854,0.81877,0.6745,0.54167,0.49783,0.1891,2.99785,1.05113,1.50102,0.000630593,0.000630593,0.000630593
1258,3206.02,1.00788,0.47506,0.80769,0.72358,0.58333,0.53768,0.20542,2.95589,1.01133,1.48928,0.000629768,0.000629768,0.000629768
1259,3208.56,0.94246,0.4531,0.81368,0.68988,0.58333,0.55682,0.21727,2.87242,0.98448,1.45459,0.000628942,0.000628942,0.000628942
1260,3211.09,0.98848,0.44291,0.83339,0.78639,0.614,0.6282,0.22396,2.81911,0.94935,1.43793,0.000628117,0.000628117,0.000628117
1261,3213.7,1.00013,0.45127,0.80969,0.6717,0.625,0.60353,0.22788,2.80869,0.93686,1.43899,0.000627292,0.000627292,0.000627292
1262,3216.27,1.02398,0.46531,0.81821,0.67396,0.625,0.59174,0.21271,2.86722,0.95707,1.45909,0.000626467,0.000626467,0.000626467
1263,3218.85,1.00758,0.45801,0.81182,0.76161,0.53291,0.56239,0.19712,2.91845,0.96729,1.48061,0.000625642,0.000625642,0.000625642
1264,3221.4,0.94182,0.42871,0.82774,0.67586,0.625,0.597,0.20152,2.91594,0.96881,1.47432,0.000624817,0.000624817,0.000624817
1265,3223.92,0.87438,0.44092,0.80201,0.7291,0.58333,0.57063,0.19648,2.90511,0.9521,1.46577,0.000623991,0.000623991,0.000623991
1266,3226.45,1.00038,0.47621,0.81035,0.77695,0.58069,0.57311,0.21096,2.87977,0.94883,1.4459,0.000623166,0.000623166,0.000623166
1267,3229.03,0.96198,0.43886,0.80346,0.67808,0.625,0.58225,0.20897,2.86261,0.97322,1.44206,0.000622341,0.000622341,0.000622341
1268,3231.7,0.99059,0.46911,0.81177,0.73537,0.57913,0.55854,0.20355,2.85892,1.01464,1.4514,0.000621516,0.000621516,0.000621516
1269,3234.22,0.89802,0.41634,0.76746,0.70761,0.58333,0.54786,0.20202,2.84477,1.04483,1.45405,0.000620691,0.000620691,0.000620691
1270,3236.76,1.03386,0.46596,0.8212,0.6961,0.58333,0.54486,0.20076,2.84085,1.11356,1.45757,0.000619866,0.000619866,0.000619866
1271,3239.29,0.99809,0.44447,0.82946,0.77765,0.58293,0.54035,0.19736,2.83933,1.1663,1.46116,0.00061904,0.00061904,0.00061904
1272,3241.86,1.15513,0.49832,0.88847,0.77563,0.57649,0.54374,0.19503,2.84509,1.22057,1.46765,0.000618215,0.000618215,0.000618215
1273,3244.37,0.9568,0.45207,0.81782,0.71671,0.58333,0.5169,0.19952,2.82855,1.27516,1.4562,0.00061739,0.00061739,0.00061739
1274,3246.89,0.98091,0.45335,0.82524,0.73181,0.58333,0.52373,0.20381,2.79914,1.30878,1.43849,0.000616565,0.000616565,0.000616565
1275,3249.42,0.91107,0.43367,0.80878,0.78312,0.625,0.56115,0.20423,2.78999,1.38625,1.42488,0.00061574,0.00061574,0.00061574
1276,3252.05,0.90778,0.42742,0.82166,0.75509,0.66667,0.59701,0.21157,2.78393,1.5093,1.41307,0.000614915,0.000614915,0.000614915
1277,3254.55,0.9133,0.41513,0.78684,0.76126,0.6644,0.59065,0.21755,2.79601,1.52852,1.41541,0.000614089,0.000614089,0.000614089
1278,3257.07,1.01264,0.45942,0.81781,0.75841,0.65443,0.5921,0.22111,2.79966,1.61297,1.41722,0.000613264,0.000613264,0.000613264
1279,3259.66,0.97266,0.47498,0.80898,0.73726,0.625,0.57945,0.21696,2.82307,1.92035,1.42347,0.000612439,0.000612439,0.000612439
1280,3262.35,0.91582,0.43287,0.81567,0.70643,0.625,0.54248,0.20672,2.84013,2.36512,1.43346,0.000611614,0.000611614,0.000611614
1281,3264.93,0.98,0.455,0.81284,0.69778,0.58333,0.50942,0.20346,2.83628,2.42341,1.42268,0.000610789,0.000610789,0.000610789
1282,3267.47,0.99842,0.44887,0.81451,0.69505,0.58333,0.51551,0.20219,2.83119,2.36634,1.41421,0.000609964,0.000609964,0.000609964
1283,3269.98,0.969,0.44635,0.81553,0.69497,0.58333,0.50127,0.19608,2.81212,2.31614,1.40235,0.000609138,0.000609138,0.000609138
1284,3272.56,0.99252,0.44286,0.81857,0.68372,0.58333,0.4901,0.19541,2.81838,2.28137,1.40503,0.000608313,0.000608313,0.000608313
1285,3275.11,0.99537,0.45135,0.82016,0.73201,0.625,0.53509,0.20279,2.82659,2.08347,1.41067,0.000607488,0.000607488,0.000607488
1286,3277.69,0.88723,0.42022,0.80091,0.68532,0.58333,0.49376,0.18907,2.8544,2.00789,1.42318,0.000606663,0.000606663,0.000606663
1287,3280.29,1.01077,0.47102,0.81879,0.692,0.58333,0.49206,0.17948,2.87823,2.07655,1.43322,0.000605838,0.000605838,0.000605838
1288,3282.88,0.90021,0.41922,0.76347,0.71475,0.54167,0.4969,0.17947,2.89944,2.09716,1.4548,0.000605013,0.000605013,0.000605013
1289,3285.45,1.00362,0.45213,0.82232,0.66984,0.50753,0.50087,0.17653,2.88538,2.08964,1.45063,0.000604187,0.000604187,0.000604187
1290,3288.05,1.05716,0.47517,0.84573,0.67976,0.54167,0.50574,0.17715,2.90294,2.15151,1.46304,0.000603362,0.000603362,0.000603362
1291,3290.6,0.92167,0.43246,0.82293,0.71296,0.51805,0.49896,0.175,2.9176,2.29085,1.46873,0.000602537,0.000602537,0.000602537
1292,3293.13,0.97924,0.43946,0.82175,0.69162,0.45833,0.48639,0.1644,2.94648,2.39185,1.47613,0.000601712,0.000601712,0.000601712
1293,3295.67,0.96774,0.5218,0.79813,0.73683,0.5,0.49782,0.17243,2.94775,2.33672,1.47741,0.000600887,0.000600887,0.000600887
1294,3298.23,1.10573,0.53487,0.82525,0.65346,0.5,0.50867,0.18203,2.92233,2.14296,1.46461,0.000600062,0.000600062,0.000600062
1295,3300.78,0.88546,0.48073,0.76718,0.65708,0.55937,0.50873,0.19089,2.89254,2.03157,1.45317,0.000599236,0.000599236,0.000599236
1296,3303.45,0.94801,0.44576,0.80171,0.64139,0.54167,0.50982,0.18743,2.89678,1.98103,1.45581,0.000598411,0.000598411,0.000598411
1297,3306.01,1.04866,0.47274,0.81715,0.66975,0.54167,0.49582,0.17172,2.90612,1.96342,1.46705,0.000597586,0.000597586,0.000597586
1298,3308.57,0.99135,0.46939,0.83231,0.65605,0.55679,0.49308,0.18502,2.86423,1.93455,1.45834,0.000596761,0.000596761,0.000596761
1299,3311.13,0.96103,0.45379,0.82372,0.7168,0.625,0.55066,0.19507,2.84622,1.84384,1.44902,0.000595936,0.000595936,0.000595936
1300,3313.72,1.00793,0.46221,0.81835,0.73682,0.58326,0.50955,0.18448,2.87532,1.79662,1.46431,0.000595111,0.000595111,0.000595111
1301,3316.27,1.00079,0.47874,0.80641,0.73143,0.5679,0.51595,0.1766,2.90965,1.77437,1.47888,0.000594286,0.000594286,0.000594286
1302,3318.81,1.02858,0.44929,0.82868,0.70609,0.54167,0.52171,0.1756,2.94242,1.7083,1.4947,0.00059346,0.00059346,0.00059346
1303,3321.37,1.04509,0.45083,0.82878,0.7257,0.54167,0.52787,0.17782,2.9609,1.82795,1.51466,0.000592635,0.000592635,0.000592635
1304,3324.03,0.99826,0.4456,0.82251,0.68841,0.5,0.46488,0.16639,2.94853,2.1832,1.53081,0.00059181,0.00059181,0.00059181
1305,3326.6,0.91076,0.42528,0.81857,0.68602,0.5,0.44549,0.1634,2.91962,2.33044,1.52867,0.000590985,0.000590985,0.000590985
1306,3329.08,1.00927,0.44742,0.82548,0.63126,0.45833,0.38528,0.16473,2.88626,2.16489,1.51304,0.00059016,0.00059016,0.00059016
1307,3331.6,0.91287,0.42576,0.82233,0.67624,0.5,0.43979,0.18353,2.86094,1.85853,1.49204,0.000589335,0.000589335,0.000589335
1308,3334.18,0.99158,0.42741,0.82477,0.68336,0.53965,0.45012,0.18252,2.84119,1.51395,1.47444,0.000588509,0.000588509,0.000588509
1309,3336.73,0.95869,0.43613,0.81363,0.68339,0.54167,0.45308,0.18482,2.8383,1.41494,1.46354,0.000587684,0.000587684,0.000587684
1310,3339.25,0.95405,0.43218,0.82011,0.73621,0.58154,0.52102,0.18579,2.8346,1.39936,1.4561,0.000586859,0.000586859,0.000586859
1311,3341.83,0.94414,0.43512,0.82708,0.78869,0.62222,0.58307,0.1966,2.80067,1.37124,1.43728,0.000586034,0.000586034,0.000586034
1312,3344.45,0.99603,0.44121,0.83288,0.78844,0.6213,0.58107,0.19408,2.77613,1.36785,1.43047,0.000585209,0.000585209,0.000585209
1313,3346.96,0.98199,0.44395,0.81843,0.7969,0.58333,0.57699,0.19148,2.75964,1.44272,1.41728,0.000584384,0.000584384,0.000584384
1314,3349.51,0.91045,0.4226,0.7754,0.79495,0.58333,0.57082,0.19084,2.77207,1.53526,1.42039,0.000583558,0.000583558,0.000583558
1315,3352.16,0.9562,0.45152,0.8077,0.79776,0.58333,0.57018,0.20092,2.75269,1.50126,1.41918,0.000582733,0.000582733,0.000582733
1316,3354.73,0.98486,0.46865,0.81068,0.7399,0.625,0.57823,0.21074,2.74094,1.36797,1.41491,0.000581908,0.000581908,0.000581908
1317,3357.32,1.00801,0.48452,0.82362,0.74141,0.625,0.58032,0.20484,2.72969,1.28373,1.40703,0.000581083,0.000581083,0.000581083
1318,3359.87,0.9559,0.46847,0.80577,0.74191,0.625,0.58487,0.19562,2.72898,1.21985,1.41236,0.000580258,0.000580258,0.000580258
1319,3362.47,0.90144,0.41925,0.76781,0.74709,0.625,0.57971,0.20373,2.73871,1.18632,1.43,0.000579433,0.000579433,0.000579433
1320,3365.01,0.91008,0.43783,0.80542,0.78894,0.62308,0.57482,0.2036,2.74091,1.22889,1.42939,0.000578607,0.000578607,0.000578607
1321,3367.5,0.9429,0.4473,0.81012,0.78835,0.621,0.57612,0.20809,2.74264,1.22663,1.42987,0.000577782,0.000577782,0.000577782
1322,3370.05,0.91677,0.41868,0.77091,0.78798,0.61968,0.57512,0.20495,2.75352,1.24478,1.42885,0.000576957,0.000576957,0.000576957
1323,3372.64,1.03161,0.47112,0.82064,0.78817,0.62036,0.57277,0.20301,2.76095,1.29875,1.42193,0.000576132,0.000576132,0.000576132
1324,3375.22,0.92049,0.45224,0.80042,0.78705,0.625,0.57455,0.20642,2.77425,1.30968,1.41703,0.000575307,0.000575307,0.000575307
1325,3377.76,0.97911,0.44625,0.80746,0.78265,0.625,0.57965,0.20588,2.77103,1.24222,1.41795,0.000574482,0.000574482,0.000574482
1326,3380.31,0.92551,0.44505,0.82174,0.729,0.58333,0.54405,0.19691,2.76985,1.21746,1.40822,0.000573656,0.000573656,0.000573656
1327,3382.86,0.92644,0.44242,0.77456,0.73228,0.58333,0.54684,0.18925,2.79578,1.22444,1.42059,0.000572831,0.000572831,0.000572831
1328,3385.41,0.90155,0.41864,0.76959,0.73182,0.58333,0.5507,0.19301,2.81415,1.25203,1.42393,0.000572006,0.000572006,0.000572006
1329,3387.93,0.94416,0.44861,0.82849,0.73424,0.58333,0.54456,0.19179,2.81365,1.27877,1.42244,0.000571181,0.000571181,0.000571181
1330,3390.48,0.96552,0.45329,0.80191,0.82148,0.5756,0.55555,0.19369,2.80521,1.33116,1.41653,0.000570356,0.000570356,0.000570356
1331,3393.05,1.01261,0.45714,0.83564,0.82296,0.58119,0.55778,0.19569,2.77768,1.34434,1.40798,0.000569531,0.000569531,0.000569531
1332,3395.76,0.87167,0.39769,0.76367,0.80575,0.58333,0.55796,0.20232,2.76564,1.32732,1.40757,0.000568705,0.000568705,0.000568705
1333,3398.34,0.94694,0.43452,0.82588,0.8009,0.58333,0.55885,0.20428,2.76162,1.25382,1.40769,0.00056788,0.00056788,0.00056788
1334,3400.83,0.93764,0.43015,0.80789,0.79516,0.58333,0.57974,0.21479,2.74753,1.14495,1.40799,0.000567055,0.000567055,0.000567055
1335,3403.38,0.88616,0.41962,0.8129,0.78792,0.58333,0.58554,0.21873,2.74148,1.07296,1.41035,0.00056623,0.00056623,0.00056623
1336,3405.97,1.0137,0.47668,0.80722,0.78456,0.58333,0.56536,0.2143,2.75867,1.02034,1.4289,0.000565405,0.000565405,0.000565405
1337,3408.5,0.97491,0.43563,0.81752,0.78386,0.58333,0.5618,0.21509,2.74154,1.0013,1.42022,0.00056458,0.00056458,0.00056458
1338,3411.06,0.94972,0.45855,0.81185,0.75946,0.66667,0.59727,0.22877,2.72582,0.98316,1.40776,0.000563754,0.000563754,0.000563754
1339,3413.58,0.94311,0.44163,0.81425,0.75966,0.66667,0.6014,0.23307,2.75191,0.98175,1.41531,0.000562929,0.000562929,0.000562929
1340,3416.14,0.95675,0.4465,0.80146,0.71172,0.625,0.55819,0.20862,2.80662,1.01878,1.44058,0.000562104,0.000562104,0.000562104
1341,3418.64,0.93014,0.45907,0.76845,0.71209,0.625,0.54931,0.20218,2.83155,1.07339,1.45492,0.000561279,0.000561279,0.000561279
1342,3421.2,1.04727,0.48587,0.83202,0.71295,0.625,0.55446,0.20322,2.84215,1.10281,1.46549,0.000560454,0.000560454,0.000560454
1343,3423.75,0.90485,0.42197,0.82692,0.71386,0.62376,0.54767,0.20073,2.83391,1.12544,1.45846,0.000559629,0.000559629,0.000559629
1344,3426.25,1.00906,0.45338,0.8432,0.76046,0.66162,0.58385,0.21614,2.81506,1.09361,1.45203,0.000558803,0.000558803,0.000558803
1345,3428.85,0.92704,0.43147,0.81596,0.71331,0.62216,0.55306,0.20838,2.81107,1.07059,1.44407,0.000557978,0.000557978,0.000557978
1346,3431.42,0.86325,0.4274,0.81692,0.71821,0.66667,0.59601,0.21587,2.79459,1.00793,1.43946,0.000557153,0.000557153,0.000557153
1347,3433.93,0.89751,0.42501,0.80885,0.76844,0.70833,0.66762,0.23027,2.78221,0.98918,1.427,0.000556328,0.000556328,0.000556328
1348,3436.56,0.94459,0.43071,0.80319,0.81467,0.75,0.69298,0.22353,2.78485,0.98403,1.43504,0.000555503,0.000555503,0.000555503
1349,3439.15,0.90569,0.40496,0.77089,0.76971,0.70833,0.64382,0.2181,2.76987,0.97631,1.42452,0.000554678,0.000554678,0.000554678
1350,3441.72,0.98056,0.43299,0.82487,0.81513,0.75,0.67906,0.21539,2.77078,0.98452,1.42225,0.000553852,0.000553852,0.000553852
1351,3444.2,0.93077,0.45411,0.8068,0.81504,0.75,0.67718,0.22023,2.76132,1.01664,1.42801,0.000553027,0.000553027,0.000553027
1352,3446.77,1.00799,0.45547,0.82637,0.85989,0.79167,0.72984,0.2213,2.75154,1.04091,1.43318,0.000552202,0.000552202,0.000552202
1353,3449.23,0.94783,0.43141,0.82705,0.81339,0.75,0.66948,0.21656,2.74279,1.06043,1.42817,0.000551377,0.000551377,0.000551377
1354,3451.81,0.95979,0.43099,0.83054,0.81202,0.75,0.66512,0.20273,2.79092,1.09639,1.45203,0.000550552,0.000550552,0.000550552
1355,3454.34,0.98182,0.45233,0.79883,0.72051,0.66667,0.5519,0.19332,2.82654,1.13227,1.46033,0.000549727,0.000549727,0.000549727
1356,3456.89,0.97554,0.42704,0.83849,0.71339,0.62238,0.53454,0.19118,2.8875,1.15501,1.48411,0.000548901,0.000548901,0.000548901
1357,3459.44,0.9955,0.47795,0.81969,0.71268,0.625,0.52938,0.18946,2.91279,1.14438,1.49351,0.000548076,0.000548076,0.000548076
1358,3461.98,1.00405,0.45133,0.81249,0.70944,0.625,0.5422,0.19408,2.8962,1.12015,1.4842,0.000547251,0.000547251,0.000547251
1359,3464.54,0.93394,0.42478,0.81516,0.709,0.625,0.54719,0.19474,2.86691,1.07073,1.4776,0.000546426,0.000546426,0.000546426
1360,3467.1,0.88369,0.39946,0.76458,0.75675,0.66667,0.61469,0.20601,2.84353,1.05075,1.46321,0.000545601,0.000545601,0.000545601
1361,3469.66,0.90163,0.41586,0.82152,0.75681,0.66667,0.60781,0.20489,2.82092,1.06433,1.45496,0.000544776,0.000544776,0.000544776
1362,3472.16,0.98023,0.44677,0.82928,0.7575,0.66667,0.59907,0.205,2.80146,1.0846,1.443,0.00054395,0.00054395,0.00054395
1363,3474.67,1.00046,0.45408,0.8134,0.7579,0.66667,0.59468,0.19925,2.80093,1.09841,1.45152,0.000543125,0.000543125,0.000543125
1364,3477.27,0.99941,0.4564,0.81484,0.80523,0.70833,0.64637,0.20401,2.78827,1.09077,1.44506,0.0005423,0.0005423,0.0005423
1365,3479.79,0.92299,0.43526,0.82494,0.80431,0.70833,0.64024,0.20937,2.77361,1.06878,1.44156,0.000541475,0.000541475,0.000541475
1366,3482.44,1.01376,0.45983,0.82777,0.80446,0.70833,0.62924,0.20729,2.75929,1.06419,1.42841,0.00054065,0.00054065,0.00054065
1367,3485.1,0.92072,0.42524,0.8097,0.80534,0.70833,0.62183,0.20816,2.7468,1.07663,1.42523,0.000539825,0.000539825,0.000539825
1368,3487.67,0.84972,0.40093,0.77155,0.76587,0.70833,0.62569,0.19984,2.7661,1.13397,1.43373,0.000538999,0.000538999,0.000538999
1369,3490.2,0.90711,0.43113,0.80379,0.76628,0.70833,0.63432,0.19708,2.76732,1.17307,1.43439,0.000538174,0.000538174,0.000538174
1370,3492.72,0.8719,0.41439,0.77462,0.85686,0.79167,0.7382,0.22231,2.74431,1.18061,1.42636,0.000537349,0.000537349,0.000537349
1371,3495.29,0.90855,0.43106,0.80506,0.81127,0.75,0.66966,0.21544,2.73208,1.1806,1.41856,0.000536524,0.000536524,0.000536524
1372,3497.84,0.97423,0.4467,0.80519,0.81078,0.75,0.66823,0.21688,2.71681,1.19754,1.40786,0.000535699,0.000535699,0.000535699
1373,3500.37,0.86338,0.41769,0.77108,0.85535,0.79167,0.73137,0.21888,2.69692,1.2068,1.40276,0.000534874,0.000534874,0.000534874
1374,3502.93,0.87656,0.42253,0.76542,0.8546,0.79167,0.73128,0.22811,2.69131,1.20876,1.40087,0.000534048,0.000534048,0.000534048
1375,3505.49,0.93692,0.43155,0.82404,0.85233,0.79167,0.73301,0.2223,2.70614,1.25411,1.40902,0.000533223,0.000533223,0.000533223
1376,3508.01,0.89977,0.40689,0.81007,0.84882,0.79167,0.73161,0.22328,2.6816,1.33561,1.40208,0.000532398,0.000532398,0.000532398
1377,3510.48,0.89449,0.44125,0.79201,0.85218,0.79167,0.73129,0.22465,2.67438,1.38468,1.40122,0.000531573,0.000531573,0.000531573
1378,3512.97,0.91318,0.42545,0.81436,0.85645,0.79167,0.72667,0.2315,2.65111,1.39141,1.39297,0.000530748,0.000530748,0.000530748
1379,3515.52,0.90893,0.42535,0.8115,0.86359,0.79135,0.72727,0.23021,2.64098,1.33277,1.38981,0.000529923,0.000529923,0.000529923
1380,3518.11,0.97924,0.47437,0.81423,0.8628,0.7863,0.72726,0.24023,2.63366,1.32932,1.38338,0.000529097,0.000529097,0.000529097
1381,3520.68,0.89266,0.42353,0.8089,0.86176,0.77961,0.72278,0.23444,2.64167,1.3778,1.3896,0.000528272,0.000528272,0.000528272
1382,3523.24,0.91426,0.41575,0.80502,0.86182,0.78002,0.73212,0.22797,2.65928,1.36539,1.39989,0.000527447,0.000527447,0.000527447
1383,3525.81,0.85214,0.39222,0.77151,0.86189,0.78046,0.7285,0.22147,2.67,1.31723,1.40853,0.000526622,0.000526622,0.000526622
1384,3528.46,0.88397,0.42511,0.76664,0.8994,0.74525,0.72733,0.2084,2.70898,1.29012,1.42236,0.000525797,0.000525797,0.000525797
1385,3530.99,0.96918,0.55712,0.82437,0.89909,0.75,0.72519,0.19029,2.76208,1.30575,1.44984,0.000524972,0.000524972,0.000524972
1386,3533.67,0.95379,0.43028,0.81493,0.82513,0.70833,0.66246,0.18279,2.79407,1.389,1.45866,0.000524146,0.000524146,0.000524146
1387,3536.19,0.93473,0.44214,0.79802,0.72601,0.625,0.53798,0.17173,2.83474,1.43648,1.4772,0.000523321,0.000523321,0.000523321
1388,3538.82,0.9604,0.43588,0.81358,0.69518,0.58333,0.47996,0.17026,2.87278,1.42729,1.49425,0.000522496,0.000522496,0.000522496
1389,3541.4,0.96523,0.45378,0.83206,0.64079,0.58333,0.48804,0.17479,2.88365,1.38446,1.49441,0.000521671,0.000521671,0.000521671
1390,3543.99,0.91592,0.43352,0.80328,0.62564,0.58333,0.49729,0.17417,2.91724,1.3399,1.50694,0.000520846,0.000520846,0.000520846
1391,3546.52,0.95763,0.43504,0.8278,0.62818,0.58333,0.50134,0.17787,2.91177,1.30754,1.49793,0.000520021,0.000520021,0.000520021
1392,3549.1,0.99215,0.44341,0.82445,0.71767,0.66667,0.57847,0.18077,2.87955,1.30609,1.47851,0.000519195,0.000519195,0.000519195
1393,3551.66,0.90632,0.42651,0.83493,0.72349,0.66667,0.56885,0.17591,2.8542,1.33734,1.46326,0.00051837,0.00051837,0.00051837
1394,3554.17,0.86218,0.42316,0.76965,0.7269,0.66667,0.56893,0.1785,2.85797,1.41387,1.46273,0.000517545,0.000517545,0.000517545
1395,3556.7,0.87538,0.42062,0.82468,0.7464,0.66667,0.56807,0.17863,2.8888,1.47665,1.48167,0.00051672,0.00051672,0.00051672
1396,3559.26,0.94772,0.43015,0.83735,0.79698,0.6547,0.57295,0.18235,2.9147,1.59961,1.5011,0.000515895,0.000515895,0.000515895
1397,3561.82,0.97141,0.43911,0.836,0.79745,0.65658,0.57811,0.17326,2.90731,1.66392,1.49692,0.00051507,0.00051507,0.00051507
1398,3564.36,0.89386,0.43797,0.79872,0.74476,0.625,0.52814,0.17407,2.8911,1.67941,1.48992,0.000514244,0.000514244,0.000514244
1399,3566.87,0.92012,0.42128,0.81383,0.74157,0.625,0.51509,0.17263,2.87938,1.69722,1.48273,0.000513419,0.000513419,0.000513419
1400,3569.45,0.91223,0.42472,0.82125,0.69716,0.57584,0.47025,0.16305,2.89244,1.77617,1.48195,0.000512594,0.000512594,0.000512594
